id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,calc__label:smaLow14__tf:same__id:sma__source:low__length:14__out:value,calc__label:emaOpen21__tf:same__id:ema__source:open__length:21__out:value,calc__label:vwmaHigh120__tf:same__id:vwma__source:high__length:120__out:value,calc__label:wmaLow31__tf:same__id:wma__source:low__length:31__out:value,calc__label:rmaHigh40__tf:same__id:rma__source:high__length:40__out:value,calc__label:hmaOpen150__tf:same__id:hma__source:open__length:150__out:value,calc__label:crossaboveHighSma20__tf:same__id:crossabove__series1:high__series2:sma20__out:value,calc__label:crossbelowHighSma20__tf:same__id:crossbelow__series1:high__series2:sma20__out:value,calc__label:stdDevLow22__tf:same__id:stdev__source:low__length:22__out:value,calc__label:changeHigh8__tf:same__id:change__source:high__length:8__out:value,calc__label:truerange__tf:same__id:truerange__out:value,calc__label:linearRegressionHigh35__tf:same__id:linreg__source:high__length:35__out:value,calc__label:pivothigh5__tf:same__id:pivothigh__source:high__length:5__out:value,calc__label:pivotlow5__tf:same__id:pivotlow__source:low__length:5__out:value,calc__label:rateofchangeOpen36__tf:same__id:rateofchange__source:open__length:36__out:value,calc__label:sumLow250__tf:same__id:sum__source:low__length:250__out:value,calc__label:cumulativeLow__tf:same__id:cumulative__source:low__out:value,calc__label:atr18__tf:same__id:atr__length:18__out:value,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:top,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:mid,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:bot,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:macd,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:signal,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:hist,calc__label:rsiLow21__tf:same__id:rsi__source:low__length:21__out:value,calc__label:stochasticOpen14__tf:same__id:stochastic__source:open__high:high__low:low__length:14__out:value,calc__label:vwapOpenDaily__tf:same__id:vwap__source:open__resetCondition:daily__out:value,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:vwap,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:top1,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:bot1
1756677600000000000,1756677600000,1452100,2.85,2.8504,2.84855,2.85015,1770,763,1007,2.849490395480225,2.84855,2.85000,2.85040,2.84855,2.85040,2.85000,0.00000,0.00000,0.00000,0.00000,0.00185,2.84501,0.00000,0.00000,0.00000,0.00000,2.84855,0.00185,2.84855,2.84855,2.84855,0.00000,0.00000,0.00000,0.00000,78.37350,2.85000,2.84855,2.84855,2.84855
1756678395500000000,1756678395500,1452101,2.8502,2.8522,2.84995,2.852,2246,1201,1045,2.8507385129118417,2.84925,2.85013,2.85141,2.84948,2.85045,2.85009,0.00000,0.00000,0.00000,0.00180,0.00225,2.84501,0.00000,0.00000,0.00000,0.00000,5.69850,0.00187,2.84925,2.84925,2.84925,0.00000,0.00000,0.00000,100.00000,45.20217,2.85011,2.84933,2.84991,2.84876
1756679257000000000,1756679257000,1452102,2.85195,2.85295,2.85035,2.85065,2166,990,1176,2.851754409048939,2.84962,2.85104,2.85195,2.84992,2.85051,2.85057,0.00000,0.00000,0.00000,0.00255,0.00260,2.84501,0.00000,0.00000,0.00000,0.00000,8.54885,0.00191,2.84962,2.84962,2.84962,0.00000,0.00000,0.00000,100.00000,77.26904,2.85076,2.84969,2.85036,2.84901
1756680052500000000,1756680052500,1452103,2.8505,2.8506,2.84815,2.84905,1528,829,699,2.8492339986911004,2.84925,2.85083,2.85168,2.84921,2.85051,2.85067,0.00000,0.00000,0.00000,0.00020,0.00250,2.84501,0.00000,0.00000,0.00000,0.00000,11.39700,0.00195,2.84925,2.84925,2.84925,0.00000,0.00000,0.00000,100.00000,48.95942,2.85071,2.84938,2.85030,2.84847
1756680914000000000,1756680914000,1452104,2.84925,2.8499,2.8486,2.84885,1732,772,960,2.8492623556581993,2.84912,2.85030,2.85135,2.84901,2.85049,2.85055,0.00000,2.84990,0.00000,-0.00050,0.00130,2.84501,0.00000,0.00000,0.00000,0.00000,14.24560,0.00191,2.84912,2.84912,2.84912,0.00000,0.00000,0.00000,37.33140,22.91760,2.85044,2.84924,2.85014,2.84835
1756681710500000000,1756681710500,1452105,2.8488,2.85005,2.84865,2.84955,1591,737,854,2.8494391891891895,2.84904,2.84987,2.85117,2.84890,2.85048,2.85035,2.84865,0.00000,0.00000,-0.00035,0.00140,2.84501,0.00000,0.00000,0.00000,0.00000,17.09425,0.00188,2.84904,2.84904,2.84904,0.00000,0.00000,0.00000,37.37829,13.53996,2.85020,2.84916,2.85002,2.84829
1756682571000000000,1756682571000,1452106,2.8494,2.8497,2.8483,2.84845,2545,807,1738,2.8488066994106087,2.84894,2.84975,2.85089,2.84875,2.85046,2.85020,0.00000,2.84970,0.00000,-0.00070,0.00140,2.84501,0.00000,0.00000,0.00000,0.00000,19.94255,0.00185,2.84894,2.84894,2.84894,0.00000,0.00000,0.00000,37.17413,26.04182,2.85005,2.84899,2.84986,2.84813
1756683367500000000,1756683367500,1452107,2.84855,2.84855,2.84565,2.84615,2670,862,1808,2.8470573033707858,2.84853,2.84949,2.85051,2.84806,2.85042,2.85004,0.00000,0.00000,0.00000,-0.00185,0.00290,2.84501,0.00000,0.00000,0.00000,0.00000,22.78820,0.00191,2.84853,2.84853,2.84853,0.00000,0.00000,0.00000,35.62704,39.72697,2.84980,2.84845,2.85007,2.84682
1756684229000000000,1756684229000,1452108,2.84575,2.84585,2.8431,2.8434,3702,2788,914,2.8449173554835228,2.84792,2.84874,2.84964,2.84707,2.85030,2.84978,0.00000,0.00000,0.00000,-0.00455,0.00305,2.84501,0.00000,2.84310,0.00000,0.00000,25.63130,0.00198,2.84792,2.84792,2.84792,0.00000,0.00000,0.00000,34.18949,26.90371,2.84905,2.84745,2.85022,2.84469
1756685024500000000,1756685024500,1452109,2.8438,2.845,2.84345,2.844,1983,840,1143,2.8441419566313653,2.84748,2.84784,2.84922,2.84641,2.85017,2.84943,0.00000,0.00000,0.00000,-0.00720,0.00160,2.84501,0.00000,0.00000,0.00000,0.00000,28.47475,0.00195,2.84748,2.84748,2.84748,0.00000,0.00000,0.00000,34.57000,7.10655,2.84858,2.84709,2.85006,2.84412
