id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,calc__label:smaLow14__tf:same__id:sma__source:low__length:14__out:value,calc__label:emaOpen21__tf:same__id:ema__source:open__length:21__out:value,calc__label:vwmaHigh120__tf:same__id:vwma__source:high__length:120__out:value,calc__label:wmaLow31__tf:same__id:wma__source:low__length:31__out:value,calc__label:rmaHigh40__tf:same__id:rma__source:high__length:40__out:value,calc__label:hmaOpen150__tf:same__id:hma__source:open__length:150__out:value,calc__label:crossaboveHighSma20__tf:same__id:crossabove__series1:high__series2:sma20__out:value,calc__label:crossbelowHighSma20__tf:same__id:crossbelow__series1:high__series2:sma20__out:value,calc__label:stdDevLow22__tf:same__id:stdev__source:low__length:22__out:value,calc__label:changeHigh8__tf:same__id:change__source:high__length:8__out:value,calc__label:truerange__tf:same__id:truerange__out:value,calc__label:linearRegressionHigh35__tf:same__id:linreg__source:high__length:35__out:value,calc__label:pivothigh5__tf:same__id:pivothigh__source:high__length:5__out:value,calc__label:pivotlow5__tf:same__id:pivotlow__source:low__length:5__out:value,calc__label:rateofchangeOpen36__tf:same__id:rateofchange__source:open__length:36__out:value,calc__label:sumLow250__tf:same__id:sum__source:low__length:250__out:value,calc__label:cumulativeLow__tf:same__id:cumulative__source:low__out:value,calc__label:atr18__tf:same__id:atr__length:18__out:value,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:top,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:mid,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:bot,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:macd,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:signal,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:hist,calc__label:rsiLow21__tf:same__id:rsi__source:low__length:21__out:value,calc__label:stochasticOpen14__tf:same__id:stochastic__source:open__high:high__low:low__length:14__out:value,calc__label:vwapOpenDaily__tf:same__id:vwap__source:open__resetCondition:daily__out:value,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:vwap,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:top1,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:bot1
79200000000000,79200000,5279,1.14265,1.1462,1.12595,1.1344,217047,105505,111542,1.1340205936962982,1.12595,1.14265,1.14620,1.12595,1.14620,1.14265,0.00000,0.00000,0.00000,0.00000,0.02025,1.18938,0.00000,0.00000,0.00000,0.00000,1.12595,0.02025,1.12595,1.12595,1.12595,0.00000,0.00000,0.00000,0.00000,82.46943,1.14265,1.12595,1.12595,1.12595
338400000000000,338400000,5280,1.1347,1.1439,1.13015,1.13855,220208,108698,111510,1.136957464760594,1.12805,1.13735,1.14504,1.12875,1.14614,1.13912,0.00000,0.00000,0.00000,-0.00230,0.01375,1.18938,0.00000,0.00000,0.00000,0.00000,2.25610,0.01989,1.12805,1.12805,1.12805,0.00000,0.00000,0.00000,100.00000,43.20977,1.13470,1.13015,1.13015,1.13015
424800000000000,424800000,5281,1.13835,1.1459,1.1368,1.1436,222889,113163,109726,1.1422749693793817,1.13097,1.13785,1.14533,1.13278,1.14614,1.13848,0.00000,0.00000,0.00000,-0.00030,0.00910,1.18938,0.00000,0.00000,0.00000,0.00000,3.39290,0.01929,1.13097,1.13097,1.13097,0.00000,0.00000,0.00000,100.00000,61.23483,1.13835,1.13680,1.13680,1.13680
511200000000000,511200000,5282,1.14325,1.16845,1.1426,1.16785,217192,109672,107520,1.1626284032100593,1.13388,1.14001,1.15105,1.13671,1.14669,1.13909,0.00000,0.00000,0.00000,0.02225,0.02585,1.18938,0.00000,0.00000,0.00000,0.00000,4.53550,0.01965,1.13388,1.13388,1.13388,0.00000,0.00000,0.00000,100.00000,40.70589,1.14325,1.14260,1.14260,1.14260
597600000000000,597600000,5283,1.1673,1.16915,1.16215,1.1636,228185,114126,114059,1.1648698667747623,1.13953,1.14911,1.15479,1.14519,1.14726,1.14243,0.00000,0.00000,0.00000,0.02295,0.00700,1.18938,0.00000,0.00000,0.00000,0.00000,5.69765,0.01895,1.13953,1.13953,1.13953,0.00000,0.00000,0.00000,100.00000,95.71758,1.16730,1.16215,1.16215,1.16215
684000000000000,684000000,5284,1.1641,1.1695,1.16135,1.16515,214018,108242,105776,1.1647082605201446,1.14317,1.15339,1.15718,1.14980,1.14781,1.14556,0.00000,0.00000,0.00000,0.02330,0.00815,1.18938,0.00000,0.00000,0.00000,0.00000,6.85900,0.01835,1.14317,1.14317,1.14317,0.00000,0.00000,0.00000,100.00000,87.60059,1.16410,1.16135,1.16135,1.16135
943200000000000,943200000,5285,1.1653,1.1673,1.1545,1.15595,218286,113567,104719,1.1613703531147206,1.14479,1.15637,1.15861,1.15098,1.14830,1.14826,0.00000,0.00000,0.00000,0.02110,0.01280,1.18938,0.00000,0.00000,0.00000,0.00000,8.01350,0.01804,1.14479,1.14479,1.14479,0.00000,0.00000,0.00000,80.98515,90.35596,1.16530,1.15450,1.15450,1.15450
1029600000000000,1029600000,5286,1.1559,1.17225,1.1559,1.1657,221956,110254,111702,1.1659561838832844,1.14618,1.15626,1.16033,1.15207,1.14890,1.15004,0.00000,0.00000,0.00000,0.02605,0.01635,1.18938,0.00000,0.00000,0.00000,0.00000,9.16940,0.01795,1.14618,1.14618,1.14618,0.00000,0.00000,0.00000,81.21494,64.68680,1.15590,1.15590,1.15590,1.15590
1116000000000000,1116000000,5287,1.1661,1.1787,1.16375,1.1734,214707,104916,109791,1.1744252418412124,1.14813,1.15823,1.16233,1.15441,1.14964,1.15168,0.00000,0.00000,0.00000,0.03250,0.01495,1.18938,0.00000,0.00000,0.00000,0.00000,10.33315,0.01778,1.14813,1.14813,1.14813,0.00000,0.00000,0.00000,82.46271,76.11385,1.16610,1.16375,1.16375,1.16375
1202400000000000,1202400000,5288,1.174,1.1807,1.17115,1.1766,221119,112919,108200,1.1776289140688982,1.15043,1.16110,1.16418,1.15745,1.15042,1.15339,0.00000,0.00000,0.00000,0.03680,0.00955,1.18938,0.00000,0.00000,0.00000,0.00000,11.50430,0.01732,1.15043,1.15043,1.15043,0.00000,0.00000,0.00000,83.54458,87.76270,1.17400,1.17115,1.17115,1.17115
1288800000000000,1288800000,5289,1.1766,1.18005,1.1723,1.17775,225871,109810,116061,1.1768031630886677,1.15242,1.16368,1.16566,1.15993,1.15116,1.15511,0.00000,0.00000,0.00000,0.03415,0.00775,1.18938,0.00000,0.00000,0.00000,0.00000,12.67660,0.01679,1.15242,1.15242,1.15242,0.00000,0.00000,0.00000,83.70858,92.51147,1.17660,1.17230,1.17230,1.17230
1548000000000000,1548000000,5290,1.1774,1.1817,1.1684,1.17035,215917,111184,104733,1.1720605658655832,1.15375,1.16579,1.16697,1.16123,1.15192,1.15675,0.00000,0.00000,0.00000,0.01325,0.01330,1.18938,0.00000,0.00000,0.00000,0.00000,13.84500,0.01660,1.15375,1.15375,1.15375,0.00000,0.00000,0.00000,80.83981,92.28700,1.17740,1.16840,1.16840,1.16840
1634400000000000,1634400000,5291,1.16995,1.172,1.1592,1.1659,216304,107902,108402,1.1620130087746825,1.15417,1.16639,1.16735,1.16094,1.15243,1.15899,0.00000,0.00000,0.00000,0.00285,0.01280,1.18938,0.00000,0.00000,0.00000,0.00000,15.00420,0.01639,1.15417,1.15417,1.15417,0.00000,0.00000,0.00000,74.51436,78.92381,1.16995,1.15920,1.15920,1.15920
