id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,calc__label:smaLow14__tf:same__id:sma__source:low__length:14__out:value,calc__label:emaOpen21__tf:same__id:ema__source:open__length:21__out:value,calc__label:vwmaHigh120__tf:same__id:vwma__source:high__length:120__out:value,calc__label:wmaLow31__tf:same__id:wma__source:low__length:31__out:value,calc__label:rmaHigh40__tf:same__id:rma__source:high__length:40__out:value,calc__label:hmaOpen150__tf:same__id:hma__source:open__length:150__out:value,calc__label:crossaboveHighSma20__tf:same__id:crossabove__series1:high__series2:sma20__out:value,calc__label:crossbelowHighSma20__tf:same__id:crossbelow__series1:high__series2:sma20__out:value,calc__label:stdDevLow22__tf:same__id:stdev__source:low__length:22__out:value,calc__label:changeHigh8__tf:same__id:change__source:high__length:8__out:value,calc__label:truerange__tf:same__id:truerange__out:value,calc__label:linearRegressionHigh35__tf:same__id:linreg__source:high__length:35__out:value,calc__label:pivothigh5__tf:same__id:pivothigh__source:high__length:5__out:value,calc__label:pivotlow5__tf:same__id:pivotlow__source:low__length:5__out:value,calc__label:rateofchangeOpen36__tf:same__id:rateofchange__source:open__length:36__out:value,calc__label:sumLow250__tf:same__id:sum__source:low__length:250__out:value,calc__label:cumulativeLow__tf:same__id:cumulative__source:low__out:value,calc__label:atr18__tf:same__id:atr__length:18__out:value,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:top,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:mid,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:bot,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:macd,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:signal,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:hist,calc__label:rsiLow21__tf:same__id:rsi__source:low__length:21__out:value,calc__label:stochasticOpen14__tf:same__id:stochastic__source:open__high:high__low:low__length:14__out:value,calc__label:vwapOpenDaily__tf:same__id:vwap__source:open__resetCondition:daily__out:value,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:vwap,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:top1,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:bot1
1772014800000000000,1772014800000,5500000,200.90625,200.90625,200.796875,200.84375,711,319,392,200.82493846694797,200.796875,200.906250,200.906250,200.796875,200.906250,200.906250,0.000000,0.000000,0.000000,0.000000,0.109375,200.768311,0.000000,0.000000,0.000000,0.000000,200.796875,0.109375,200.796875,200.796875,200.796875,0.000000,0.000000,0.000000,0.000000,100.000000,200.906250,200.796875,200.796875,200.796875
1772015100000000000,1772015100000,5500001,200.859375,200.859375,200.78125,200.8125,495,193,302,200.80962752525252,200.789063,200.875000,200.887009,200.786453,200.905075,200.885422,0.000000,0.000000,0.000000,-0.046875,0.078125,200.768311,0.000000,0.000000,0.000000,0.000000,401.578125,0.107639,200.789063,200.789063,200.789063,0.000000,0.000000,0.000000,100.000000,62.500000,200.887009,200.790466,200.797852,200.783081
1772015400000000000,1772015400000,5500002,200.828125,200.90625,200.828125,200.875,936,531,405,200.86651976495727,200.802078,200.851563,200.895432,200.807297,200.905106,200.868484,0.000000,0.000000,0.000000,0.000000,0.093750,200.768311,0.000000,0.000000,0.000000,0.000000,602.406250,0.106867,200.802078,200.802078,200.802078,0.000000,0.000000,0.000000,0.000000,37.500000,200.861282,200.806915,200.825302,200.788528
1772015700000000000,1772015700000,5500003,200.890625,200.890625,200.828125,200.859375,715,530,185,200.85891608391609,200.808594,200.867188,200.894226,200.815628,200.904739,200.867966,0.000000,0.000000,0.000000,-0.015625,0.062500,200.768311,0.000000,0.000000,0.000000,0.000000,803.234375,0.104402,200.808594,200.808594,200.808594,0.000000,0.000000,0.000000,75.903610,87.500000,200.868622,200.812225,200.830994,200.793457
1772016000000000000,1772016000000,5500004,200.859375,200.875,200.765625,200.828125,563,261,302,200.81608015097692,200.800003,200.864578,200.891068,200.798965,200.903992,200.866837,0.000000,0.000000,0.000000,-0.031250,0.109375,200.768311,0.000000,0.000000,0.000000,0.000000,1004.000000,0.104679,200.800003,200.800003,200.800003,0.000000,0.000000,0.000000,72.074135,66.666664,200.867096,200.804550,200.830704,200.778397
1772016300000000000,1772016300000,5500005,200.828125,200.96875,200.8125,200.9375,410,191,219,200.88830030487804,200.802078,200.854156,200.899384,200.802826,200.905609,200.863220,0.000000,0.000000,0.000000,0.062500,0.156250,200.768311,0.000000,0.000000,0.000000,0.000000,1204.812500,0.107544,200.802078,200.802078,200.802078,0.000000,0.000000,0.000000,73.141251,30.769230,200.862930,200.805405,200.830292,200.780518
1772016600000000000,1772016600000,5500006,200.953125,201.03125,200.9375,201.015625,574,318,256,200.97737913763066,200.821426,200.878906,200.916565,200.836502,200.908752,200.867142,0.000000,0.000000,0.000000,0.125000,0.093750,200.768311,0.000000,0.000000,0.000000,0.000000,1405.750000,0.106777,200.821426,200.821426,200.821426,0.000000,0.000000,0.000000,75.737259,70.588234,200.874680,200.822617,200.879410,200.765823
1772016900000000000,1772016900000,5500007,201.015625,201.078125,200.96875,200.96875,411,265,146,201.02429288321167,200.839844,200.909286,200.930359,200.865891,200.912994,200.876511,0.000000,0.000000,0.000000,0.171875,0.109375,200.768311,201.078125,0.000000,0.000000,0.000000,1606.718750,0.106922,200.839844,200.839844,200.839844,0.000000,0.000000,0.000000,76.337616,80.000000,200.886719,200.835098,200.908127,200.762070
1772017200000000000,1772017200000,5500008,200.984375,201,200.828125,200.828125,606,308,298,200.9289397689769,200.838547,200.924301,200.938156,200.858337,200.915176,200.886063,0.000000,0.000000,0.000000,0.093750,0.171875,200.768311,0.000000,0.000000,0.000000,0.000000,1807.546875,0.110530,200.838547,200.838547,200.838547,0.000000,0.000000,0.000000,68.346863,70.000000,200.897629,200.834320,200.903198,200.765442
1772017500000000000,1772017500000,5500009,200.8125,200.921875,200.75,200.90625,760,434,326,200.8078741776316,200.829681,200.903976,200.936157,200.838638,200.915344,200.889328,0.000000,0.000000,0.000000,0.062500,0.171875,200.768311,0.000000,0.000000,0.000000,0.000000,2008.296875,0.113938,200.829681,200.829681,200.829681,0.000000,0.000000,0.000000,64.413681,19.047619,200.887161,200.823944,200.896133,200.751755
